#time	h1	h2	h3
3.12625250501002	0.012786782980956335	0.00652611003992042	0.005033535372860795
3.1462925851703405	0.012865825777912577	0.006586796441336643	0.005107309083394496
3.1663326653306614	0.012944503267595487	0.006647371661601973	0.005181366701549524
3.186372745490982	0.013022820483155744	0.006707834815263033	0.005255705524333286
3.2064128256513023	0.013100782340637012	0.006768185049046673	0.0053303229058551714
3.226452905811623	0.013178393641929466	0.006828421541015505	0.0054052162559024355
3.2464929859719436	0.013255659077648125	0.006888543499745005	0.005480383038553005
3.2665330661322645	0.013332583229938078	0.0069485501635217165	0.005555820770822905
3.286573146292585	0.013409170575208114	0.0070084407995617565	0.005631527021348591
3.306613226452906	0.013485425486795186	0.0070682147032496085	0.0057074994091022265
3.3266533066132262	0.013561352237560647	0.007127871197395922	0.005783735602140144
3.346693386773547	0.013636955002420832	0.007187409631514716	0.005860233316382613
3.3667334669338675	0.013712237860813076	0.007246829381118798	0.005936990314424916
3.3867735470941884	0.013787204799099026	0.007306129847033177	0.006014004404378469
3.406813627254509	0.013861859712906826	0.0073653104547261585	0.006091273438741565
3.4268537074148293	0.013936206409413811	0.007424370653657494	0.006168795313298546
3.44689378757515	0.014010248609571006	0.007483309916643085	0.006246567966046954
3.4669338677354706	0.01408398995027118	0.007542127739236101	0.0063245893761523266
3.4869739478957915	0.014157433986461668	0.007600823639123789	0.006402857562928914
3.507014028056112	0.014230584193203543	0.007659397155539744	0.00648137058484673
3.527054108216433	0.014303443967678292	0.007717847848691217	0.006560126538563731
3.5470941883767533	0.01437601663114366	0.007776175299201134	0.006639123557982417
3.567134268537074	0.014448305430839537	0.00783437910756418	0.006718359813330466
3.5871743486973946	0.014520313541845572	0.007892458893617076	0.006797833510264711
3.6072144288577155	0.0145920440688914	0.00795041429602217	0.006877542888998003
3.627254509018036	0.014663500048121019	0.008008244971764406	0.006957486223447857
3.6472945891783564	0.014734684448812057	0.008065950595661025	0.007037661820407119
3.6673346693386772	0.014805600175051606	0.008123530859883932	0.007118068018735435
